benchmark_label,mode,quantization_type,prompt_id,context_bucket,spec_k,sparsity_budget,quant_bits_effective,trial_index,fp16_dense_draft_bytes_baseline,logical_draft_kv_bytes,effective_compression_ratio,tokens_per_sec,quantization_factor_bits_over_16
spec_fp16,speculative_fp16,none,mt-014,short,7,0.0,16,0,2396160.0,2396160,1.0,136.5193636526966,
spec_fp16,speculative_fp16,none,mt-014,short,7,0.0,16,1,2396160.0,2396160,1.0,137.0547413212332,
spec_fp16,speculative_fp16,none,mt-014,short,7,0.0,16,2,2396160.0,2396160,1.0,137.19553983811016,
spec_fp16,speculative_fp16,none,mt-015,short,7,0.0,16,0,2580480.0,2580480,1.0,139.86695042697554,
spec_fp16,speculative_fp16,none,mt-015,short,7,0.0,16,1,2580480.0,2580480,1.0,136.35421726999783,
spec_fp16,speculative_fp16,none,mt-015,short,7,0.0,16,2,2580480.0,2580480,1.0,136.9067571373989,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,1,0.0,4,0,8552448.0,2672640,3.2,29.788930264618894,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,1,0.0,8,0,8552448.0,4276320,1.9999551015826693,45.30201947508463,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,1,0.0,16,0,8552448.0,8552448,1.0,81.83209917996184,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,1,0.0,4,1,8552448.0,2672640,3.2,29.908823065030237,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,1,0.0,8,1,8552448.0,4276320,1.9999551015826693,45.37560981166115,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,1,0.0,16,1,8552448.0,8552448,1.0,84.06989927701618,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,1,0.0,4,2,8552448.0,2672640,3.2,29.73574847627563,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,1,0.0,8,2,8552448.0,4276320,1.9999551015826693,45.40278241298007,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,1,0.0,16,2,8552448.0,8552448,1.0,83.55656579591016,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,1,0.0,4,0,9068544.0,2833920,3.2,29.557712321865637,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,1,0.0,8,0,9068544.0,4534368,1.9999576567230537,45.408306060358896,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,1,0.0,16,0,9068544.0,9068544,1.0,84.54807404411768,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,1,0.0,4,1,9068544.0,2833920,3.2,28.68091779585811,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,1,0.0,8,1,9068544.0,4534368,1.9999576567230537,45.42246680511155,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,1,0.0,16,1,9068544.0,9068544,1.0,81.33635075256294,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,1,0.0,4,2,9068544.0,2833920,3.2,29.89505626368771,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,1,0.0,8,2,9068544.0,4534368,1.9999576567230537,45.254367644683256,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,1,0.0,16,2,9068544.0,9068544,1.0,84.06453453586028,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,3,0.0,4,0,8552448.0,2672640,3.2,45.10757491275477,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,3,0.0,8,0,8552448.0,4276320,1.9999551015826693,69.74847742164047,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,3,0.0,16,0,8552448.0,8552448,1.0,124.73645136832064,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,3,0.0,4,1,8552448.0,2672640,3.2,45.62360423845141,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,3,0.0,8,1,8552448.0,4276320,1.9999551015826693,69.80340116371599,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,3,0.0,16,1,8552448.0,8552448,1.0,125.08084815585838,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,3,0.0,4,2,8552448.0,2672640,3.2,45.54311808585276,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,3,0.0,8,2,8552448.0,4276320,1.9999551015826693,69.8124093220669,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,3,0.0,16,2,8552448.0,8552448,1.0,125.05063524958597,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,3,0.0,4,0,9068544.0,2833920,3.2,44.339909720138174,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,3,0.0,8,0,9068544.0,4534368,1.9999576567230537,70.15258946731734,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,3,0.0,16,0,9068544.0,9068544,1.0,124.25568321798156,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,3,0.0,4,1,9068544.0,2833920,3.2,44.22357269740265,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,3,0.0,8,1,9068544.0,4534368,1.9999576567230537,70.19398766541944,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,3,0.0,16,1,9068544.0,9068544,1.0,125.07693550756288,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,3,0.0,4,2,9068544.0,2833920,3.2,42.22349148971438,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,3,0.0,8,2,9068544.0,4534368,1.9999576567230537,70.24785689624943,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,3,0.0,16,2,9068544.0,9068544,1.0,125.61858763429218,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,7,0.0,4,0,8552448.0,2672640,3.2,53.934513034416355,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,7,0.0,8,0,8552448.0,4276320,1.9999551015826693,85.10839456994121,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,7,0.0,16,0,8552448.0,8552448,1.0,151.6638495893433,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,7,0.0,4,1,8552448.0,2672640,3.2,53.93200183426761,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,7,0.0,8,1,8552448.0,4276320,1.9999551015826693,81.25362789511426,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,7,0.0,16,1,8552448.0,8552448,1.0,150.48174449728077,
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,7,0.0,4,2,8552448.0,2672640,3.2,53.96287502599627,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-01,medium,7,0.0,8,2,8552448.0,4276320,1.9999551015826693,84.95715190005117,0.5
spec_quant_memonly,quant_only,none,mt-long-01,medium,7,0.0,16,2,8552448.0,8552448,1.0,146.72300316408828,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,7,0.0,4,0,9068544.0,2833920,3.2,50.63714672489499,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,7,0.0,8,0,9068544.0,4534368,1.9999576567230537,85.29232319244026,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,7,0.0,16,0,9068544.0,9068544,1.0,151.76179892912825,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,7,0.0,4,1,9068544.0,2833920,3.2,51.474052715763555,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,7,0.0,8,1,9068544.0,4534368,1.9999576567230537,84.83482849741125,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,7,0.0,16,1,9068544.0,9068544,1.0,147.36094733168122,
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,7,0.0,4,2,9068544.0,2833920,3.2,50.80805487725258,0.25
spec_quant_memonly,quant_only,memory_only,mt-long-02,medium,7,0.0,8,2,9068544.0,4534368,1.9999576567230537,84.99729234497548,0.5
spec_quant_memonly,quant_only,none,mt-long-02,medium,7,0.0,16,2,9068544.0,9068544,1.0,151.6526096705705,
spec_quant_memonly,quant_only,memory_only,mt-001,short,1,0.0,4,0,2027520.0,633600,3.2,29.6682224654704,0.25
spec_quant_memonly,quant_only,memory_only,mt-001,short,1,0.0,8,0,2027520.0,1013856,1.99981062399394,46.36647355053453,0.5
spec_quant_memonly,quant_only,none,mt-001,short,1,0.0,16,0,2027520.0,2027520,1.0,84.52117120229587,
